uid,name,risk_threshold,repair_time,use_duration,initial_duration,next_duration,repair_skill,json_law,machine_id,phm_module_id
dev:8d3846db40564cf69ac953054f15a72f,Dv4,0.01,1.0,3155,3060,3165,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7cf0edc2854c4954956bbf12e85d65d0,phm:35baeadbf01f47438b5c47dce5b26558
dev:8d3a1e3bde5747539222156e916fce2e,Dv4,0.01,1.0,416,316,421,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0ac158641e3047a0949fb883636f10b5,phm:3922b42226334ac8b02666447680ea15
dev:8d3cdd21532a45709c395a56306bbc4a,Dv12,0.01,1.0,5987,5892,5997,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c032476e4b5f4c0bada36e980c852366,phm:3a76ab5bcd40455c870935a45fd9f1e6
dev:8d3d8c71872c4135b8066052c34f5cc9,Dv11,0.01,1.0,734,644,744,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0d29c289a72b42cb8688370ea63176f7,phm:0fabc2f950c34322b874fd645b59a22b
dev:8d4dc3131207402989875d0e27b2a2e4,Dv4,0.01,1.0,5343,5248,5353,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:89ebd910daf24e7fac82b5281c3eb988,phm:979b97978bf44e2ca83b96458fe52327
dev:8d553b752d464123b3f36f230a45ba4a,Dv9,0.01,1.0,5444,5344,5454,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4e666ab1b6184a068fac09b31849c04b,phm:d23a5cf856424091a214ece43ec72c21
dev:8d590cf71ec14870b901d707b151a388,Dv15,0.01,1.0,2687,2592,2697,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d2d1d0ce305b464790c739cd45654e58,phm:2a924ae181524074af2d0ee9d433b42d
dev:8d59fb9585bb4988b8eed7cf6adba0ac,Dv14,0.01,1.0,2666,2576,2676,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:168b3fbb60154681aefe5dfb87ee34ef,phm:c3292e14b25a48b9a5cb2b58f969aa2f
dev:8d625627600f4835bea0f87b96a38ae2,Dv15,0.01,1.0,3455,3360,3470,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ff3bce84889e4f9b8bdb48f5c5dfb572,phm:c98bc719573c474d8e3cfd749471783c
dev:8d667d658fc6498a8f60431716a795a6,Dv8,0.01,1.0,4125,4060,4145,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e9fe106ae9bf4a3f8b4910b79c69f0e0,phm:abfa0523339445cabe00c5e095a3de8c
dev:8d68333f46004319a7bf629147fcbfb8,Dv10,0.01,1.0,0,5932,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:72a46d788d21492dae28a63b805c7f80,phm:1855e044dcdd4303af3d1b9a1bd4b9b1
dev:8d6ce62c9d56444593317dc2df25f7c9,Dv7,0.01,1.0,4659,4564,4669,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8cdce6d12be9474a82f795ea29b24776,phm:2bf23b41c971426eb7d912554269ffd1
dev:8d704fe0dd01443f8b3ecf0bcfd69188,Dv7,0.01,1.0,2442,2352,2452,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0d56eb784cf44cf68f0f4166923f734b,phm:729277fe959447a99dcc150537ad95f8
dev:8d798014ad6c4c739b9e1b1d7b2e33c5,Dv13,0.01,1.0,2166,2076,2176,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0318c7777f8c43ef8430a64808148864,phm:f47a62eac9b74a6d975324e00db5a344
dev:8d7a2a7b332a4ee5886b0821e9cab44d,Dv15,0.01,1.0,4141,4076,4161,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3be48a1f613e48c3a820fc359a2d5a10,phm:33e84658c16d46fc921a58c74d033368
dev:8d7f78dc18dc4d90860d6c9241ebab42,Dv12,0.01,1.0,4298,4208,4308,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3fa7a3a4cd3c4039a785ba4acb6399b0,phm:8b6f7b98fc5a46d5a6bc46d965efc518
dev:8d9c7da5813e4a339bcd495b65582ca3,Dv5,0.01,1.0,95,0,100,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:67236e21f2ba4b4c92a18819a36ff4fa,phm:289e5bba028c402ab51bc2d912d64705
dev:8dafe3d616d5494a9754535aa06e8e29,Dv1,0.01,1.0,5780,5680,5790,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:44a5a7f9ab8f4821aa785108236db544,phm:ecfdf688d9fe4724a93b1ff2ec4126b0
dev:8db6702b0e204ce08a0fb65636dd8cb6,Dv6,0.01,1.0,5192,4992,5202,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:213568f8b9184990874faff512b3f209,phm:7e1f3789ef9c4deea197b36970bd2787
dev:8dc733da5727491abd140408953ccea3,Dv3,0.01,1.0,6739,6644,6749,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:50e22313e2364d8a82a2caff3e293e93,phm:4568eca9f4344df494eb840fcbf483af
dev:8dcc3d279996439d9ec7b5cc78fbbd4a,Dv5,0.01,1.0,3537,3452,3552,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:21b7530789b84de485e65360bcca11e6,phm:75aaf209907a4f2e8472bb6645a32802
dev:8dd95f3efe194812bce1abae958d7c6a,Dv8,0.01,1.0,415,320,420,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1faead35cf2547db82ef0203f3f142a9,phm:a517e2d0813641e08e20ac60a3f2dab4
dev:8ddc0f53b251416dad8476ced87ec3dc,Dv3,0.01,1.0,4408,4308,4418,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:134877ab9996402786c0fc0cf64de8bb,phm:3206fa55c31d4a22b6ddd27a5b05e5c1
dev:8de3d0a092354f7da4abdc1f4523b51b,Dv14,0.01,1.0,134,44,144,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:eaba9c15d3454e04a916dcd8cc2e25a6,phm:3b93ba0386e141979994c00d0f7f8b0d
